tweet_id,favorites,retweets,date_time
736736130620620800,4424,1817,2016-05-29 01:49:16
736392552031657984,18274,7756,2016-05-28 03:04:00
736365877722001409,4103,1308,2016-05-28 01:18:00
736225175608430592,8360,2897,2016-05-27 15:58:54
736010884653420544,8119,3115,2016-05-27 01:47:23
735991953473572864,3702,1203,2016-05-27 00:32:10
735648611367784448,4126,1149,2016-05-26 01:47:51
735635087207878657,6358,2454,2016-05-26 00:54:06
735274964362878976,13387,5299,2016-05-25 01:03:06
735256018284875776,3432,926,2016-05-24 23:47:49
735137028879360001,3214,1012,2016-05-24 15:55:00
734912297295085568,2822,545,2016-05-24 01:02:00
734787690684657664,12931,6582,2016-05-23 16:46:51
734776360183431168,2584,567,2016-05-23 16:01:50
734559631394082816,1532,415,2016-05-23 01:40:38
733828123016450049,3683,817,2016-05-21 01:13:53
733822306246479872,3770,1056,2016-05-21 00:50:46
733482008106668032,3241,985,2016-05-20 02:18:32
733460102733135873,4328,1341,2016-05-20 00:51:30
733109485275860992,50692,17576,2016-05-19 01:38:16
732732193018155009,2511,558,2016-05-18 00:39:02
732726085725589504,3640,923,2016-05-18 00:14:46
732585889486888962,3780,814,2016-05-17 14:57:41
732375214819057664,8324,2631,2016-05-17 01:00:32
732005617171337216,15343,5691,2016-05-16 00:31:53
731285275100512256,3587,1027,2016-05-14 00:49:30
731156023742988288,3937,1325,2016-05-13 16:15:54
730924654643314689,6312,2063,2016-05-13 00:56:32
730573383004487680,5044,2241,2016-05-12 01:40:42
730427201120833536,3577,1090,2016-05-11 15:59:50
730211855403241472,3935,1096,2016-05-11 01:44:07
730196704625098752,4998,2008,2016-05-11 00:43:55
729854734790754305,4162,1175,2016-05-10 02:05:03
729838605770891264,1761,401,2016-05-10 01:00:58
729823566028484608,4106,1298,2016-05-10 00:01:12
729463711119904772,5959,2423,2016-05-09 00:11:16
729113531270991872,1936,339,2016-05-08 00:59:46
728986383096946689,3239,853,2016-05-07 16:34:32
728760639972315136,4805,1782,2016-05-07 01:37:30
728751179681943552,2852,704,2016-05-07 00:59:55
728653952833728512,3401,1084,2016-05-06 18:33:34
728409960103686147,5046,2091,2016-05-06 02:24:02
728387165835677696,3774,998,2016-05-06 00:53:27
728046963732717569,4428,1231,2016-05-05 02:21:37
728035342121635841,4678,1738,2016-05-05 01:35:26
728015554473250816,4215,1147,2016-05-05 00:16:48
727685679342333952,3026,663,2016-05-04 02:26:00
727644517743104000,6052,1822,2016-05-03 23:42:26
727524757080539137,4590,1274,2016-05-03 15:46:33
727314416056803329,3429,777,2016-05-03 01:50:44
727286334147182592,3126,848,2016-05-02 23:59:09
727175381690781696,4001,1440,2016-05-02 16:38:15
727155742655025152,3741,1387,2016-05-02 15:20:13
726935089318363137,7079,2556,2016-05-02 00:43:25
726887082820554753,3944,1578,2016-05-01 21:32:40
726828223124897792,3657,1038,2016-05-01 17:38:46
726224900189511680,4533,1192,2016-04-30 01:41:23
725842289046749185,7237,2760,2016-04-29 00:21:01
725786712245440512,4277,1421,2016-04-28 20:40:11
725729321944506368,5332,1866,2016-04-28 16:52:08
725458796924002305,1447,645,2016-04-27 22:57:10
724983749226668032,3817,1360,2016-04-26 15:29:30
724771698126512129,2443,669,2016-04-26 01:26:53
724405726123311104,5428,1712,2016-04-25 01:12:38
724049859469295616,4441,1836,2016-04-24 01:38:33
724046343203856385,2730,582,2016-04-24 01:24:35
724004602748780546,4296,1636,2016-04-23 22:38:43
723912936180330496,4002,1280,2016-04-23 16:34:28
723688335806480385,7898,3098,2016-04-23 01:41:59
723673163800948736,3099,930,2016-04-23 00:41:42
723179728551723008,5431,1947,2016-04-21 16:00:57
722974582966214656,4212,1631,2016-04-21 02:25:47
722613351520608256,5097,1710,2016-04-20 02:30:23
721503162398597120,4760,1943,2016-04-17 00:58:53
721001180231503872,2599,641,2016-04-15 15:44:11
720785406564900865,3204,797,2016-04-15 01:26:47
720775346191278080,2554,701,2016-04-15 00:46:48
720415127506415616,4244,1561,2016-04-14 00:55:25
720389942216527872,6562,2614,2016-04-13 23:15:21
720340705894408192,2948,1015,2016-04-13 19:59:42
720059472081784833,3987,1164,2016-04-13 01:22:10
720043174954147842,5038,2093,2016-04-13 00:17:25
719991154352222208,4965,1816,2016-04-12 20:50:42
719704490224398336,4685,1502,2016-04-12 01:51:36
719551379208073216,5188,2005,2016-04-11 15:43:12
719367763014393856,2866,770,2016-04-11 03:33:34
719339463458033665,4534,1300,2016-04-11 01:41:07
719332531645071360,3513,996,2016-04-11 01:13:34
718971898235854848,3583,1133,2016-04-10 01:20:33
718939241951195136,5385,1839,2016-04-09 23:10:47
718631497683582976,19349,8388,2016-04-09 02:47:55
718613305783398402,2501,500,2016-04-09 01:35:37
718540630683709445,2540,1056,2016-04-08 20:46:50
718460005985447936,2768,545,2016-04-08 15:26:28
718454725339934721,4988,1568,2016-04-08 15:05:29
718246886998687744,1983,518,2016-04-08 01:19:36
718234618122661888,3976,1045,2016-04-08 00:30:51
717841801130979328,2522,618,2016-04-06 22:29:56
717790033953034240,2958,1169,2016-04-06 19:04:14
717537687239008257,5904,1912,2016-04-06 02:21:30
717428917016076293,1654,471,2016-04-05 19:09:17
717421804990701568,3234,873,2016-04-05 18:41:02
717047459982213120,6441,1998,2016-04-04 17:53:31
717009362452090881,3342,1017,2016-04-04 15:22:08
716802964044845056,4412,1229,2016-04-04 01:41:58
716791146589110272,7471,1599,2016-04-04 00:55:01
716730379797970944,1267,447,2016-04-03 20:53:33
716447146686459905,13440,6156,2016-04-03 02:08:05
716439118184652801,2432,219,2016-04-03 01:36:11
716285507865542656,2849,1125,2016-04-02 15:25:47
716080869887381504,6918,1992,2016-04-02 01:52:38
715928423106027520,3279,911,2016-04-01 15:46:52
715758151270801409,3822,1493,2016-04-01 04:30:16
715733265223708672,4792,1750,2016-04-01 02:51:22
715704790270025728,2882,592,2016-04-01 00:58:13
715696743237730304,4017,1345,2016-04-01 00:26:15
715680795826982913,4441,1690,2016-03-31 23:22:53
715360349751484417,5620,1639,2016-03-31 02:09:32
715342466308784130,3119,716,2016-03-31 00:58:29
715220193576927233,2483,680,2016-03-30 16:52:36
715200624753819648,5274,1963,2016-03-30 15:34:51
715009755312439296,4283,1287,2016-03-30 02:56:24
714982300363173890,3856,1071,2016-03-30 01:07:18
714962719905021952,7560,4457,2016-03-29 23:49:30
714957620017307648,4240,1473,2016-03-29 23:29:14
714631576617938945,3356,1044,2016-03-29 01:53:39
714606013974974464,3732,962,2016-03-29 00:12:05
714485234495041536,2774,1206,2016-03-28 16:12:09
714258258790387713,3111,745,2016-03-28 01:10:13
714251586676113411,3366,869,2016-03-28 00:43:43
714214115368108032,2336,914,2016-03-27 22:14:49
714141408463036416,4429,1459,2016-03-27 17:25:54
713919462244790272,3380,808,2016-03-27 02:43:58
713909862279876608,1973,560,2016-03-27 02:05:49
713900603437621249,2920,767,2016-03-27 01:29:02
713761197720473600,5013,1432,2016-03-26 16:15:05
713411074226274305,4543,1346,2016-03-25 17:03:49
713177543487135744,7426,2944,2016-03-25 01:35:51
713175907180089344,4590,1518,2016-03-25 01:29:21
712809025985978368,19058,7004,2016-03-24 01:11:29
712717840512598017,12693,5204,2016-03-23 19:09:09
712668654853337088,4286,1261,2016-03-23 15:53:42
712438159032893441,5475,1624,2016-03-23 00:37:48
712309440758808576,250,25,2016-03-22 16:06:19
712097430750289920,3898,1082,2016-03-22 02:03:52
712092745624633345,3024,927,2016-03-22 01:45:15
712085617388212225,3350,503,2016-03-22 01:16:55
712065007010385924,2329,655,2016-03-21 23:55:01
711998809858043904,0,130,2016-03-21 19:31:59
711968124745228288,8291,2412,2016-03-21 17:30:03
711743778164514816,2927,1025,2016-03-21 02:38:34
711732680602345472,9139,4308,2016-03-21 01:54:29
711694788429553666,33785,19098,2016-03-20 23:23:54
711652651650457602,3969,955,2016-03-20 20:36:28
711363825979756544,3760,1181,2016-03-20 01:28:47
711306686208872448,3404,761,2016-03-19 21:41:44
711008018775851008,3070,636,2016-03-19 01:54:56
710997087345876993,4690,1439,2016-03-19 01:11:29
710844581445812225,2621,721,2016-03-18 15:05:29
710833117892898816,2766,557,2016-03-18 14:19:56
710658690886586372,2378,586,2016-03-18 02:46:49
710609963652087808,4928,2463,2016-03-17 23:33:12
710588934686908417,4678,1947,2016-03-17 22:09:38
710296729921429505,2440,772,2016-03-17 02:48:31
710283270106132480,2204,537,2016-03-17 01:55:02
710272297844797440,4662,1300,2016-03-17 01:11:26
710269109699739648,2465,1173,2016-03-17 00:58:46
710153181850935296,2989,928,2016-03-16 17:18:07
710140971284037632,2850,921,2016-03-16 16:29:35
710117014656950272,5654,2082,2016-03-16 14:54:24
709918798883774466,3072,1104,2016-03-16 01:46:45
709901256215666688,695,105,2016-03-16 00:37:03
709852847387627521,3609,1246,2016-03-15 21:24:41
709566166965075968,3636,1257,2016-03-15 02:25:31
709556954897764353,3386,1106,2016-03-15 01:48:55
709519240576036864,1530,245,2016-03-14 23:19:03
709449600415961088,2297,601,2016-03-14 18:42:20
709409458133323776,2697,714,2016-03-14 16:02:49
709225125749587968,2471,594,2016-03-14 03:50:21
709207347839836162,12931,6100,2016-03-14 02:39:42
709198395643068416,2492,666,2016-03-14 02:04:08
709179584944730112,2065,695,2016-03-14 00:49:23
709158332880297985,2105,436,2016-03-13 23:24:56
709042156699303936,4898,1710,2016-03-13 15:43:18
708853462201716736,1846,683,2016-03-13 03:13:29
708845821941387268,3078,936,2016-03-13 02:43:08
708834316713893888,1738,526,2016-03-13 01:57:25
708810915978854401,16973,7243,2016-03-13 00:24:26
708738143638450176,2823,850,2016-03-12 19:35:15
708711088997666817,2618,751,2016-03-12 17:47:45
708479650088034305,2621,701,2016-03-12 02:28:06
708469915515297792,3182,846,2016-03-12 01:49:25
708400866336894977,16470,10578,2016-03-11 21:15:02
708356463048204288,3697,1385,2016-03-11 18:18:36
708349470027751425,2416,765,2016-03-11 17:50:48
708149363256774660,4399,1602,2016-03-11 04:35:39
708130923141795840,3489,878,2016-03-11 03:22:23
708119489313951744,2762,1021,2016-03-11 02:36:57
708109389455101952,1989,564,2016-03-11 01:56:49
708026248782585858,4500,1998,2016-03-10 20:26:26
707995814724026368,3231,1171,2016-03-10 18:25:30
707983188426153984,51,2,2016-03-10 17:35:20
707969809498152960,2778,1006,2016-03-10 16:42:10
707776935007539200,3378,991,2016-03-10 03:55:45
707741517457260545,2570,637,2016-03-10 01:35:01
707738799544082433,4217,2589,2016-03-10 01:24:13
707693576495472641,3532,1039,2016-03-09 22:24:31
707629649552134146,2650,922,2016-03-09 18:10:30
707610948723478529,17463,6669,2016-03-09 16:56:11
707420581654872064,2343,720,2016-03-09 04:19:44
707411934438625280,2357,617,2016-03-09 03:45:22
707387676719185920,3608,1353,2016-03-09 02:08:59
707377100785885184,3375,1127,2016-03-09 01:26:57
707315916783140866,2551,668,2016-03-08 21:23:50
707297311098011648,2863,825,2016-03-08 20:09:54
707059547140169728,2663,706,2016-03-08 04:25:07
707038192327901184,2254,823,2016-03-08 03:00:15
707021089608753152,4199,1427,2016-03-08 01:52:18
707014260413456384,2371,622,2016-03-08 01:25:10
706904523814649856,15012,8188,2016-03-07 18:09:06
706901761596989440,2124,624,2016-03-07 17:58:08
706681918348251136,3423,1012,2016-03-07 03:24:33
706644897839910912,2655,1146,2016-03-07 00:57:27
706593038911545345,2220,651,2016-03-06 21:31:22
706538006853918722,3563,1478,2016-03-06 17:52:42
706516534877929472,3187,1072,2016-03-06 16:27:23
706346369204748288,3550,964,2016-03-06 05:11:12
706310011488698368,21997,8336,2016-03-06 02:46:44
706291001778950144,1754,488,2016-03-06 01:31:11
706265994973601792,2811,963,2016-03-05 23:51:49
706169069255446529,4027,2325,2016-03-05 17:26:40
706166467411222528,5306,1673,2016-03-05 17:16:20
706153300320784384,1532,395,2016-03-05 16:24:01
705975130514706432,3197,766,2016-03-05 04:36:02
705970349788291072,3238,925,2016-03-05 04:17:02
705898680587526145,2435,580,2016-03-04 23:32:15
705786532653883392,2004,546,2016-03-04 16:06:36
705591895322394625,3266,1207,2016-03-04 03:13:11
705475953783398401,3042,958,2016-03-03 19:32:29
705442520700944385,4571,1704,2016-03-03 17:19:38
705428427625635840,3925,1758,2016-03-03 16:23:38
705239209544720384,3087,776,2016-03-03 03:51:44
705223444686888960,2650,835,2016-03-03 02:49:06
705102439679201280,2217,533,2016-03-02 18:48:16
705066031337840642,2244,633,2016-03-02 16:23:36
704871453724954624,4403,1161,2016-03-02 03:30:25
704859558691414016,2324,569,2016-03-02 02:43:09
704847917308362754,5249,1602,2016-03-02 01:56:53
704819833553219584,2725,1034,2016-03-02 00:05:17
704761120771465216,6823,3025,2016-03-01 20:11:59
704499785726889984,3016,1047,2016-03-01 02:53:32
704491224099647488,786,83,2016-03-01 02:19:31
704480331685040129,3494,1103,2016-03-01 01:36:14
704364645503647744,8259,3706,2016-02-29 17:56:32
704347321748819968,1636,362,2016-02-29 16:47:42
704134088924532736,1553,487,2016-02-29 02:40:23
704113298707505153,1903,588,2016-02-29 01:17:46
704054845121142784,3018,947,2016-02-28 21:25:30
703774238772166656,1897,482,2016-02-28 02:50:28
703769065844768768,3387,1191,2016-02-28 02:29:55
703631701117943808,2667,718,2016-02-27 17:24:05
703611486317502464,3972,1584,2016-02-27 16:03:45
703425003149250560,3905,1434,2016-02-27 03:42:44
703407252292673536,2533,729,2016-02-27 02:32:12
703382836347330562,3619,1188,2016-02-27 00:55:11
703356393781329922,1972,404,2016-02-26 23:10:06
703268521220972544,2029,567,2016-02-26 17:20:56
703079050210877440,7618,3235,2016-02-26 04:48:02
703041949650034688,27151,13077,2016-02-26 02:20:37
702932127499816960,2677,753,2016-02-25 19:04:13
702899151802126337,1657,475,2016-02-25 16:53:11
702684942141153280,3332,1124,2016-02-25 02:42:00
702671118226825216,2267,583,2016-02-25 01:47:04
702598099714314240,12556,3582,2016-02-24 20:56:55
702539513671897089,2963,998,2016-02-24 17:04:07
702332542343577600,3292,1629,2016-02-24 03:21:41
702321140488925184,3377,1086,2016-02-24 02:36:23
702276748847800320,2554,799,2016-02-23 23:39:59
702217446468493312,4948,1395,2016-02-23 19:44:20
701981390485725185,3553,1038,2016-02-23 04:06:20
701952816642965504,3947,1073,2016-02-23 02:12:47
701889187134500865,3649,1441,2016-02-22 21:59:57
701805642395348998,3538,1766,2016-02-22 16:27:58
701601587219795968,2153,478,2016-02-22 02:57:08
701570477911896070,2901,969,2016-02-22 00:53:31
701545186879471618,2746,639,2016-02-21 23:13:01
701214700881756160,12599,5346,2016-02-21 01:19:47
700890391244103680,2279,600,2016-02-20 03:51:05
700864154249383937,2673,641,2016-02-20 02:06:50
700847567345688576,2522,522,2016-02-20 01:00:55
700796979434098688,2517,1001,2016-02-19 21:39:54
700747788515020802,23571,9761,2016-02-19 18:24:26
700518061187723268,2704,837,2016-02-19 03:11:35
700505138482569216,2358,598,2016-02-19 02:20:14
700462010979500032,4264,1876,2016-02-18 23:28:52
700167517596164096,2724,779,2016-02-18 03:58:39
700151421916807169,2309,696,2016-02-18 02:54:41
700143752053182464,7758,2862,2016-02-18 02:24:13
700062718104104960,2734,727,2016-02-17 21:02:13
700029284593901568,2137,607,2016-02-17 18:49:22
700002074055016451,3415,1399,2016-02-17 17:01:14
699801817392291840,3154,1003,2016-02-17 03:45:29
699788877217865730,2305,521,2016-02-17 02:54:04
699779630832685056,2851,1304,2016-02-17 02:17:19
699775878809702401,2018,630,2016-02-17 02:02:25
699691744225525762,10580,4817,2016-02-16 20:28:06
699446877801091073,6120,2732,2016-02-16 04:15:05
699434518667751424,2231,528,2016-02-16 03:25:58
699423671849451520,1420,343,2016-02-16 02:42:52
699413908797464576,2137,639,2016-02-16 02:04:04
699370870310113280,1944,457,2016-02-15 23:13:03
699323444782047232,3256,902,2016-02-15 20:04:36
699088579889332224,2308,660,2016-02-15 04:31:20
699079609774645248,2527,685,2016-02-15 03:55:41
699072405256409088,3090,1248,2016-02-15 03:27:04
699060279947165696,3880,1885,2016-02-15 02:38:53
699036661657767936,2681,1246,2016-02-15 01:05:02
698989035503689728,3483,1025,2016-02-14 21:55:47
698953797952008193,2789,946,2016-02-14 19:35:46
698907974262222848,2617,652,2016-02-14 16:33:40
698710712454139905,2544,711,2016-02-14 03:29:49
698703483621523456,1501,399,2016-02-14 03:01:06
698635131305795584,1332,356,2016-02-13 22:29:29
698549713696649216,2400,648,2016-02-13 16:50:04
698355670425473025,1927,475,2016-02-13 03:59:01
698342080612007937,2336,990,2016-02-13 03:05:01
698262614669991936,4894,2096,2016-02-12 21:49:15
698195409219559425,17304,6230,2016-02-12 17:22:12
698178924120031232,2899,779,2016-02-12 16:16:41
697995514407682048,1570,350,2016-02-12 04:07:53
697990423684476929,3383,1357,2016-02-12 03:47:39
697943111201378304,2474,719,2016-02-12 00:39:39
697881462549430272,3108,1241,2016-02-11 20:34:41
697630435728322560,1805,565,2016-02-11 03:57:11
697616773278015490,3254,1058,2016-02-11 03:02:54
697596423848730625,3128,1321,2016-02-11 01:42:02
697575480820686848,2100,519,2016-02-11 00:18:49
697516214579523584,2138,1178,2016-02-10 20:23:19
697482927769255936,2490,701,2016-02-10 18:11:03
697463031882764288,3525,1445,2016-02-10 16:51:59
697270446429966336,4830,1955,2016-02-10 04:06:43
697259378236399616,3392,1044,2016-02-10 03:22:44
697255105972801536,3118,1213,2016-02-10 03:05:46
697242256848379904,2592,698,2016-02-10 02:14:42
696900204696625153,3281,1066,2016-02-09 03:35:31
696894894812565505,2412,706,2016-02-09 03:14:25
696886256886657024,5016,1885,2016-02-09 02:40:05
696877980375769088,2520,740,2016-02-09 02:07:12
696754882863349760,1530,372,2016-02-08 17:58:03
696744641916489729,2136,981,2016-02-08 17:17:22
696713835009417216,2445,678,2016-02-08 15:14:57
696518437233913856,4029,1785,2016-02-08 02:18:30
696490539101908992,1251,150,2016-02-08 00:27:39
696488710901260288,2620,1082,2016-02-08 00:20:23
696405997980676096,3301,1198,2016-02-07 18:51:43
696100768806522880,1992,696,2016-02-06 22:38:50
695816827381944320,3103,1225,2016-02-06 03:50:33
695794761660297217,3268,816,2016-02-06 02:22:53
695767669421768709,1927,785,2016-02-06 00:35:13
695629776980148225,4708,2194,2016-02-05 15:27:17
695446424020918272,4520,1895,2016-02-05 03:18:42
695409464418041856,8922,3737,2016-02-05 00:51:51
695314793360662529,3744,1529,2016-02-04 18:35:39
695095422348574720,2720,642,2016-02-04 04:03:57
695074328191332352,2934,1159,2016-02-04 02:40:08
695064344191721472,1652,627,2016-02-04 02:00:27
695051054296211456,2745,824,2016-02-04 01:07:39
694925794720792577,2774,956,2016-02-03 16:49:55
694905863685980160,2835,974,2016-02-03 15:30:43
694669722378485760,36898,15112,2016-02-02 23:52:22
694356675654983680,1552,299,2016-02-02 03:08:26
694352839993344000,2110,651,2016-02-02 02:53:12
694342028726001664,1617,503,2016-02-02 02:10:14
694329668942569472,2068,522,2016-02-02 01:21:07
694206574471057408,4304,2122,2016-02-01 17:11:59
694183373896572928,3041,972,2016-02-01 15:39:48
694001791655137281,3504,1077,2016-02-01 03:38:15
693993230313091072,1929,423,2016-02-01 03:04:14
693942351086120961,1792,385,2016-01-31 23:42:03
693647888581312512,2774,619,2016-01-31 04:11:58
693644216740769793,1384,131,2016-01-31 03:57:23
693642232151285760,2617,430,2016-01-31 03:49:30
693629975228977152,2525,833,2016-01-31 03:00:47
693622659251335168,1591,385,2016-01-31 02:31:43
693590843962331137,5208,2066,2016-01-31 00:25:18
693582294167244802,1699,265,2016-01-30 23:51:19
693486665285931008,1837,663,2016-01-30 17:31:20
693280720173801472,3469,1291,2016-01-30 03:52:58
693267061318012928,2461,848,2016-01-30 02:58:42
693262851218264065,2295,523,2016-01-30 02:41:58
693231807727280129,2955,763,2016-01-30 00:38:37
693155686491000832,8120,3364,2016-01-29 19:36:08
693109034023534592,1777,644,2016-01-29 16:30:45
693095443459342336,1925,484,2016-01-29 15:36:45
692919143163629568,2744,786,2016-01-29 03:56:12
692905862751522816,2516,918,2016-01-29 03:03:25
692901601640583168,1832,624,2016-01-29 02:46:29
692894228850999298,2348,846,2016-01-29 02:17:12
692828166163931137,2973,918,2016-01-28 21:54:41
692752401762250755,7039,3790,2016-01-28 16:53:37
692568918515392513,4495,1614,2016-01-28 04:44:32
692535307825213440,3286,1427,2016-01-28 02:30:58
692530551048294401,1902,433,2016-01-28 02:12:04
692423280028966913,1523,240,2016-01-27 19:05:49
692417313023332352,9626,3643,2016-01-27 18:42:06
692187005137076224,2605,857,2016-01-27 03:26:56
692158366030913536,2212,823,2016-01-27 01:33:08
692142790915014657,1696,414,2016-01-27 00:31:15
692041934689402880,3503,1334,2016-01-26 17:50:29
692017291282812928,2957,1000,2016-01-26 16:12:33
691820333922455552,4076,1739,2016-01-26 03:09:55
691793053716221953,8384,4408,2016-01-26 01:21:31
691756958957883396,2965,1063,2016-01-25 22:58:05
691675652215414786,2007,528,2016-01-25 17:35:00
691483041324204033,2454,586,2016-01-25 04:49:38
691459709405118465,4170,1204,2016-01-25 03:16:56
691444869282295808,2735,885,2016-01-25 02:17:57
691416866452082688,19927,8011,2016-01-25 00:26:41
691321916024623104,2654,688,2016-01-24 18:09:23
691096613310316544,3049,923,2016-01-24 03:14:07
691090071332753408,1765,350,2016-01-24 02:48:07
690989312272396288,6087,2998,2016-01-23 20:07:44
690959652130045952,3695,1316,2016-01-23 18:09:53
690938899477221376,4255,2091,2016-01-23 16:47:25
690932576555528194,3384,1076,2016-01-23 16:22:17
690735892932222976,3904,1330,2016-01-23 03:20:44
690728923253055490,2246,540,2016-01-23 02:53:03
690690673629138944,2401,840,2016-01-23 00:21:03
690649993829576704,1353,292,2016-01-22 21:39:24
690607260360429569,304,17,2016-01-22 18:49:36
690597161306841088,2026,634,2016-01-22 18:09:28
690400367696297985,1934,471,2016-01-22 05:07:29
690374419777196032,3358,891,2016-01-22 03:24:22
690360449368465409,2732,930,2016-01-22 02:28:52
690348396616552449,1556,541,2016-01-22 01:40:58
690248561355657216,1730,433,2016-01-21 19:04:15
690021994562220032,2877,1080,2016-01-21 04:03:58
690015576308211712,2588,772,2016-01-21 03:38:27
690005060500217858,3778,1774,2016-01-21 02:56:40
689999384604450816,1478,391,2016-01-21 02:34:07
689993469801164801,1504,475,2016-01-21 02:10:37
689977555533848577,1415,469,2016-01-21 01:07:23
689905486972461056,2504,726,2016-01-20 20:21:00
689877686181715968,3123,1235,2016-01-20 18:30:32
689835978131935233,2232,788,2016-01-20 15:44:48
689661964914655233,3304,970,2016-01-20 04:13:20
689659372465688576,10686,4063,2016-01-20 04:03:02
689623661272240129,2297,674,2016-01-20 01:41:08
689599056876867584,11997,5792,2016-01-20 00:03:21
689557536375177216,2116,481,2016-01-19 21:18:22
689517482558820352,3510,1504,2016-01-19 18:39:13
689289219123089408,2326,987,2016-01-19 03:32:10
689283819090870273,3385,1153,2016-01-19 03:10:43
689280876073582592,2052,750,2016-01-19 02:59:01
689275259254616065,1191,256,2016-01-19 02:36:42
689255633275777024,2635,1129,2016-01-19 01:18:43
689154315265683456,3165,1047,2016-01-18 18:36:07
689143371370250240,2075,535,2016-01-18 17:52:38
688916208532455424,2816,913,2016-01-18 02:49:58
688908934925697024,2181,815,2016-01-18 02:21:04
688898160958271489,2170,828,2016-01-18 01:38:15
688894073864884227,2310,728,2016-01-18 01:22:00
688828561667567616,1423,391,2016-01-17 21:01:41
688804835492233216,994,203,2016-01-17 19:27:24
688789766343622656,2288,692,2016-01-17 18:27:32
688547210804498433,2692,732,2016-01-17 02:23:42
688519176466644993,2389,768,2016-01-17 00:32:18
688385280030670848,9576,4677,2016-01-16 15:40:14
688211956440801280,2303,869,2016-01-16 04:11:31
688179443353796608,2191,616,2016-01-16 02:02:19
688116655151435777,2924,818,2016-01-15 21:52:49
688064179421470721,1787,377,2016-01-15 18:24:18
687841446767013888,5632,2648,2016-01-15 03:39:15
687826841265172480,2822,1184,2016-01-15 02:41:12
687818504314159109,2575,998,2016-01-15 02:08:05
687807801670897665,2476,738,2016-01-15 01:25:33
687732144991551489,1821,692,2016-01-14 20:24:55
687704180304273409,2519,880,2016-01-14 18:33:48
687664829264453632,1997,533,2016-01-14 15:57:26
687494652870668288,1964,600,2016-01-14 04:41:12
687480748861947905,1652,253,2016-01-14 03:45:57
687476254459715584,2047,559,2016-01-14 03:28:06
687460506001633280,2128,568,2016-01-14 02:25:31
687399393394311168,1956,652,2016-01-13 22:22:41
687317306314240000,20758,9580,2016-01-13 16:56:30
687312378585812992,4498,1991,2016-01-13 16:36:55
687127927494963200,5636,2402,2016-01-13 04:23:58
687124485711986689,2242,524,2016-01-13 04:10:18
687109925361856513,5996,2592,2016-01-13 03:12:26
687102708889812993,2417,1032,2016-01-13 02:43:46
687096057537363968,2322,632,2016-01-13 02:17:20
686947101016735744,8893,3337,2016-01-12 16:25:26
686760001961103360,3636,1447,2016-01-12 04:01:58
686749460672679938,3590,1526,2016-01-12 03:20:05
686730991906516992,4285,1263,2016-01-12 02:06:41
686683045143953408,2914,841,2016-01-11 22:56:10
686618349602762752,3808,1432,2016-01-11 18:39:05
686606069955735556,1961,573,2016-01-11 17:50:18
686394059078897668,1793,711,2016-01-11 03:47:50
686386521809772549,3359,921,2016-01-11 03:17:53
686377065986265092,2282,591,2016-01-11 02:40:19
686358356425093120,2262,713,2016-01-11 01:25:58
686286779679375361,4130,1744,2016-01-10 20:41:33
686050296934563840,2272,761,2016-01-10 05:01:51
686035780142297088,1194,127,2016-01-10 04:04:10
686034024800862208,3215,1212,2016-01-10 03:57:12
686007916130873345,2571,443,2016-01-10 02:13:27
686003207160610816,1884,672,2016-01-10 01:54:44
685973236358713344,2178,546,2016-01-09 23:55:38
685943807276412928,1679,628,2016-01-09 21:58:42
685906723014619143,7750,3064,2016-01-09 19:31:20
685681090388975616,2098,131,2016-01-09 04:34:45
685667379192414208,2421,602,2016-01-09 03:40:16
685663452032069632,3364,1531,2016-01-09 03:24:40
685641971164143616,3027,820,2016-01-09 01:59:19
685547936038666240,34021,16488,2016-01-08 19:45:39
685532292383666176,3134,1214,2016-01-08 18:43:29
685325112850124800,9779,4176,2016-01-08 05:00:14
685321586178670592,2730,675,2016-01-08 04:46:13
685315239903100929,3456,1134,2016-01-08 04:21:00
685307451701334016,2142,461,2016-01-08 03:50:03
685268753634967552,3201,1260,2016-01-08 01:16:17
685198997565345792,2411,696,2016-01-07 20:39:06
685169283572338688,4233,1491,2016-01-07 18:41:01
684969860808454144,2444,393,2016-01-07 05:28:35
684959798585110529,7031,3284,2016-01-07 04:48:36
684940049151070208,3325,1092,2016-01-07 03:30:07
684926975086034944,3617,488,2016-01-07 02:38:10
684914660081053696,3627,1544,2016-01-07 01:49:14
684902183876321280,1942,557,2016-01-07 00:59:40
684880619965411328,2169,862,2016-01-06 23:33:58
684830982659280897,36160,22664,2016-01-06 20:16:44
684800227459624960,2807,1047,2016-01-06 18:14:31
684594889858887680,9205,3697,2016-01-06 04:38:35
684588130326986752,4241,1476,2016-01-06 04:11:43
684567543613382656,3115,1289,2016-01-06 02:49:55
684538444857667585,2730,999,2016-01-06 00:54:18
684481074559381504,4007,1226,2016-01-05 21:06:19
684460069371654144,2043,581,2016-01-05 19:42:51
684241637099323392,8418,3483,2016-01-05 05:14:53
684225744407494656,1277,221,2016-01-05 04:11:44
684222868335505415,3957,1440,2016-01-05 04:00:18
684200372118904832,2235,1074,2016-01-05 02:30:55
684195085588783105,1975,544,2016-01-05 02:09:54
684188786104872960,3597,1235,2016-01-05 01:44:52
684177701129875456,2078,706,2016-01-05 01:00:50
684147889187209216,3074,1564,2016-01-04 23:02:22
684122891630342144,2066,496,2016-01-04 21:23:02
